标识符,总分数,指标1,指标2,指标3,指标4,指标5,指标6,指标7,指标8,指标9,指标10,指标11,指标12,指标13,指标14,指标15,指标16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/KI8MTK,9.05,100,100,33.33,33.33,50,25,78.57,28.57,25,50,20,20,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/DNKRYE,44.22,50,20,50,33.33,78.57,28.57,33.33,50,20,50,50,28.57,50,20,78.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/OP8NGC,63.71,20,28.57,33.33,78.57,78.57,28.57,50,78.57,28.57,50,33.33,100,50,78.57,50,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/GSMVQY,66.5,100,28.57,20,50,28.57,50,20,25,25,100,33.33,28.57,20,28.57,25,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/ET3T2C,44.53,50,20,50,78.57,100,50,20,33.33,33.33,28.57,33.33,25,20,28.57,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/1V2V6O,68.12,100,20,33.33,33.33,28.57,20,50,20,78.57,33.33,25,25,28.57,50,25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/FDOXMA,61.94,28.57,100,33.33,50,50,25,100,20,33.33,20,20,100,78.57,25,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/P69VFS,96.78,100,33.33,20,20,20,28.57,20,28.57,100,25,100,33.33,50,33.33,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/WDRAV5,10.2,50,28.57,25,78.57,28.57,33.33,20,100,100,33.33,28.57,25,20,25,78.57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/JTOHCC,25.05,78.57,50,25,78.57,78.57,20,50,100,28.57,28.57,28.57,20,50,78.57,78.57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/ARGNQU,9.43,33.33,20,20,50,33.33,50,20,28.57,50,33.33,100,28.57,78.57,100,78.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/DOPUME,76.33,20,33.33,100,78.57,33.33,50,20,50,78.57,25,33.33,28.57,33.33,33.33,28.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.18710/4LABGF,79.79,100,50,50,20,50,28.57,33.33,78.57,25,25,28.57,33.33,20,100,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=A05_PDCNTRL_R1_12H_SRADSU,96.02,100,20,100,33.33,100,78.57,100,78.57,33.33,50,28.57,25,33.33,28.57,33.33,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=A05_PDCNTRL_R1_MM_GPH70,52.41,78.57,100,50,33.33,100,25,100,78.57,28.57,25,78.57,78.57,20,78.57,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=A05_PDCNTRL_R1_MM_SX100,1.91,25,20,100,100,50,78.57,33.33,78.57,25,33.33,50,20,28.57,28.57,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=A12_1PTO2X_R1_MM_ACLCAC30,47.39,100,25,20,100,100,100,33.33,78.57,25,20,100,100,20,50,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=A11_1PTO4X_R1_MM_SVO700,97.11,33.33,33.33,25,33.33,78.57,20,25,33.33,78.57,100,33.33,20,100,25,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=A12_1PTO2X_R1_MM_RELHUM850,72.48,100,33.33,28.57,33.33,28.57,20,33.33,50,28.57,78.57,78.57,100,33.33,20,33.33,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=run1_mpiom_data_3d_ym,56.31,78.57,50,28.57,100,50,25,50,100,28.57,50,33.33,20,28.57,100,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=A11_1PTO4X_R1_MM_TSLIN,83.57,100,50,28.57,33.33,25,100,28.57,20,28.57,100,33.33,25,78.57,20,78.57,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=A12_1PTO2X_R1_MM_STREAM200,94.39,20,78.57,20,28.57,100,78.57,78.57,25,100,50,100,25,25,100,25,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cera-www.dkrz.de/WDCC/ui/Compact.jsp?acronym=A12_1PTO2X_R1_MM_APRS,,100,78.57,28.57,50,100,25,25,25,78.57,20,28.57,33.33,28.57,78.57,50,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.4225/08/5726ED34D9CD1,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5f0d269162071,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5dce308ed7efe,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5587A7FB8006B,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5f081ccf14339,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/54C96117894C4,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b8f30751cd38,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ba9d1c805949,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC5BA344FD4,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/576E043172C7D,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/537452F354E36,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5b379b4175033,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC5BE993DB7,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ec45bbb43ee4,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b85d07646f6c,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/56BA5EECC89AB,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5487E179E0B9B,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/577B02E8CF646,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5487DFCDE6650,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC4ACBEF2E3,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5a52c88e56d2c,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/573557ACE7E93,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5726ED34D9CD1,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5f0d269162071,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5dce308ed7efe,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5587A7FB8006B,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5f081ccf14339,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/54C96117894C4,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b8f30751cd38,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ba9d1c805949,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC5BA344FD4,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/576E043172C7D,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/537452F354E36,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5b379b4175033,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC5BE993DB7,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ec45bbb43ee4,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b85d07646f6c,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/56BA5EECC89AB,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5487E179E0B9B,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/577B02E8CF646,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5487DFCDE6650,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC4ACBEF2E3,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5a52c88e56d2c,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/573557ACE7E93,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ddfd6888d4e5,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ddfd6888d4e5,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/58c64ce081a42,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5aa1bc1f076ff,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5f050f25977af,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC653D807D7,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5e3e4b6b309f2,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5c74c7a7965dc,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC5EB69D2EB,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5b2f074ebc1af,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/59a3d073998c4,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/56A8374B1D4C6,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/52787CBE14A06,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5a97a2642eb51,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC5FF219FCB,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/530428B2C9641,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5701C885AB4FE,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ea27dc7dd3d9,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/59952d2a02c5e,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/548696639EE2F,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC5FA7D6819,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5e22d0822a48b,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5d6f7125da9f3,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ebcccf5d13ca,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5e5da54a3b98a,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5428AFA7DF112,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5bd6780e2fbc6,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5726ED34D9CD1,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5757AD30CFA74,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5eb3338c32078,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5588B93A05747,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5514850A85A34,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b8f2bfedf6d1,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/54770ECCD1F66,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5b0cf4a0bfd9b,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5e5701b5df4d8,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b8f2fc5bda16,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b8f2138ac67d,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/597ed0cd3e8f1,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC4A5855C9F,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5487E11E4FF08,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC493B843C7,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/553D87F769E08,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5858b2d22c023,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b5016c4bca25,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5c74c7a7965dc,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/595516226b9ca,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/55DFFCA48F284,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5587A7996F007,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/543B4B4CA92E6,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/585892c06ed8b,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/55C7FD7EBF13A,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5e5da54a3b98a,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/547504C08D004,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5799D4A672AFF,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5e7854cfcb97e,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/546F564AE11F9,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b7cfaf0ae509,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5f051982ae71d,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5858933bdd5e0,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC5D2B5AECA,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5858929839a27,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5b99e7a21bbfb,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/57D107A45075D,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ed45737b2d98,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ddf019b396c4,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC4AE2A97EB,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5858b2a7dfe84,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5ee196cce855a,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/53EC643FBD4B0,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/578D764BA47F4,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.25919/5bd6780e2fbc6,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doi.org/10.4225/08/5726ED34D9CD1,8.33,0.0,28.57,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
